Date,Date,End,Enter Price,Exit Price,Money Earned,PnL,Quantity,Total_equity,Value,Cumulative_PnL,Return
2001-02-22 12:00:00,2001-02-22 12:00:00,2001-02-23 18:00:00,0.9061,0.9138,502.0496308257909,0.007299999999999929,68773.92203093093,12537.485986238704,62316.05075222652,0.04189999999999948,0.04171428571428537
2001-02-26 10:00:00,2001-02-26 10:00:00,2001-02-27 08:00:00,0.9107,0.9142,-279.4068305504668,-0.003900000000000059,-71642.77706422117,12258.079155688238,65245.077072386215,0.03799999999999942,-0.022285714285714575
2001-02-28 02:00:00,2001-02-28 02:00:00,2001-02-28 12:00:00,0.9163,0.9247,560.3693328314597,0.007999999999999964,70046.16660393278,12818.448488519698,64183.30245918361,0.04599999999999939,0.045714285714285596
2001-03-01 07:00:00,2001-03-01 07:00:00,2001-03-01 14:00:00,0.9233,0.9306,505.41311183306044,0.006899999999999973,73248.27707725542,13323.861600352759,67630.13422542994,0.052899999999999364,0.03942857142857137
2001-03-01 22:00:00,2001-03-01 22:00:00,2001-03-02 09:00:00,0.9298,0.9348,-411.1363008108855,-0.005400000000000005,-76136.35200201576,12912.725299541873,70791.58009147424,0.04749999999999936,-0.030857142857142916
2001-03-02 16:00:00,2001-03-02 16:00:00,2001-03-05 23:00:00,0.935,0.9264,605.0534140356801,0.008200000000000053,-73787.00171166784,13517.778713577552,68990.84660040944,0.05569999999999942,0.04685714285714315
2001-03-07 09:00:00,2001-03-07 09:00:00,2001-03-07 13:00:00,0.9345,0.9308,-316.7022441466769,-0.004100000000000037,77244.44979187172,13201.076469430876,72184.93833050413,0.05159999999999938,-0.023428571428571576
2001-03-08 08:00:00,2001-03-08 08:00:00,2001-03-08 10:00:00,0.9282,0.9318,-301.73889072984383,-0.003999999999999937,-75434.72268246215,12899.337578701032,70018.50959386137,0.04759999999999945,-0.022857142857142576
2001-03-12 02:00:00,2001-03-12 02:00:00,2001-03-13 09:00:00,0.9322,0.9244,545.4577033279314,0.007400000000000029,-73710.50044972017,13444.795282028963,68712.92851922914,0.05499999999999948,0.04228571428571448
2001-03-16 18:00:00,2001-03-16 18:00:00,2001-03-19 11:00:00,0.8936,0.9011,545.4745514423226,0.007100000000000062,76827.40161159408,13990.269833471286,68652.96608012046,0.062099999999999544,0.040571428571428925
2001-03-19 15:00:00,2001-03-19 15:00:00,2001-03-20 08:00:00,0.897,0.9044,559.6107933388483,0.006999999999999962,79944.39904840734,14549.880626810134,71710.1259464214,0.06909999999999951,0.039999999999999813
2001-03-21 07:00:00,2001-03-21 07:00:00,2001-03-21 09:00:00,0.9084,0.9038,-415.71087505171295,-0.004999999999999938,83142.17501034362,14134.169751758422,75526.35177939615,0.06409999999999957,-0.028571428571428248
2001-03-26 12:00:00,2001-03-26 12:00:00,2001-03-28 11:00:00,0.8917,0.8867,-436.1400951971174,-0.005400000000000005,80766.6842957624,13698.029656561304,72019.65238653134,0.05869999999999957,-0.030857142857142916
2001-03-30 02:00:00,2001-03-30 02:00:00,2001-04-02 00:00:00,0.8821,0.8747,547.9211862624492,0.006999999999999962,-78274.45518035031,14245.950842823753,69045.896914587,0.06569999999999954,0.039999999999999813
2001-04-02 19:00:00,2001-04-02 19:00:00,2001-04-03 17:00:00,0.8808,0.8923,903.60031060196,0.011099999999999955,81405.43338756429,15149.551153425713,71701.90572776663,0.0767999999999995,0.06342857142857117
2001-04-05 16:00:00,2001-04-05 16:00:00,2001-04-06 18:00:00,0.8959,0.9043,692.5509098708866,0.007999999999999964,86568.86373386122,15842.1020632966,77557.04501916627,0.08479999999999946,0.045714285714285374
2001-04-09 13:00:00,2001-04-09 13:00:00,2001-04-09 21:00:00,0.9011,0.8965,-452.6314875227644,-0.005000000000000049,90526.297504552,15389.470575773836,81573.24668135181,0.07979999999999941,-0.028571428571428803
2001-04-10 12:00:00,2001-04-10 12:00:00,2001-04-10 16:00:00,0.8949,0.8901,-457.2871256801392,-0.005200000000000027,87939.83186156477,14932.183450093697,78697.35553291431,0.07459999999999939,-0.029714285714285915
2001-04-11 08:00:00,2001-04-11 08:00:00,2001-04-11 14:00:00,0.8906,0.8831,605.8200142609401,0.007099999999999951,-85326.76257196398,15538.003464354637,75992.01474659111,0.08169999999999934,0.04057142857142826
2001-04-12 04:00:00,2001-04-12 04:00:00,2001-04-12 13:00:00,0.8882,0.8838,-426.18523787943786,-0.00479999999999996,88788.59122488364,15111.8182264752,78862.02672594164,0.07689999999999939,-0.027428571428571136
2001-04-12 20:00:00,2001-04-12 20:00:00,2001-04-16 14:00:00,0.8918,0.8843,613.1080537598563,0.007100000000000062,-86353.24700842971,15724.926280235055,77009.82568211762,0.08399999999999945,0.040571428571428925
2001-04-17 03:00:00,2001-04-17 03:00:00,2001-04-17 12:00:00,0.8874,0.8784,772.767805771552,0.008600000000000009,-89856.72160134318,16497.694086006606,79738.85474903193,0.09259999999999946,0.049142857142857155
2001-04-18 13:00:00,2001-04-18 13:00:00,2001-04-18 16:00:00,0.8788,0.8734,-546.7807182790829,-0.005800000000000072,94272.53763432347,15950.913367727524,82846.70607304346,0.08679999999999939,-0.033142857142857474
2001-04-23 00:00:00,2001-04-23 00:00:00,2001-04-23 16:00:00,0.9023,0.8969,-528.6588430446799,-0.005799999999999961,91148.0763870144,15422.254524682845,82242.90932400309,0.08099999999999943,-0.03314285714285681
2001-04-25 18:00:00,2001-04-25 18:00:00,2001-04-27 04:00:00,0.8971,0.9043,599.2647472448176,0.006799999999999984,88127.16871247339,16021.519271927662,79058.88305195987,0.08779999999999942,0.0388571428571427
2001-05-01 03:00:00,2001-05-01 03:00:00,2001-05-01 16:00:00,0.8873,0.8911,-384.5164625262662,-0.004200000000000026,-91551.53869672949,15637.002809401396,81233.68028560808,0.0835999999999994,-0.024000000000000132
2001-05-01 21:00:00,2001-05-01 21:00:00,2001-05-03 00:00:00,0.8921,0.896,-384.22349760243566,-0.004300000000000015,-89354.30176800798,15252.77931179896,79712.97260723992,0.07929999999999938,-0.02457142857142869
2001-05-03 06:00:00,2001-05-03 06:00:00,2001-05-04 14:00:00,0.8952,0.8988,-348.6349556982661,-0.004000000000000048,-87158.73892456548,14904.144356100694,78024.50308527102,0.07529999999999934,-0.02285714285714313
2001-05-08 04:00:00,2001-05-08 04:00:00,2001-05-08 19:00:00,0.8902,0.8831,570.6158124907118,0.006699999999999995,-85166.53917771825,15474.760168591407,75815.25317600479,0.08199999999999934,0.038285714285714256
2001-05-10 03:00:00,2001-05-10 03:00:00,2001-05-10 14:00:00,0.8859,0.882,-380.236964142533,-0.004300000000000015,88427.20096337947,15094.523204448873,78337.65733345787,0.07769999999999933,-0.02457142857142869
2001-05-14 08:00:00,2001-05-14 08:00:00,2001-05-16 09:00:00,0.8743,0.8839,793.5406484624598,0.009200000000000054,86254.41831113643,15888.063852911333,75412.23792942657,0.08689999999999938,0.052571428571428935
2001-05-16 23:00:00,2001-05-16 23:00:00,2001-05-21 09:00:00,0.8829,0.8753,653.680341376928,0.007200000000000051,-90788.93630235047,16541.74419428826,80157.55186134523,0.09409999999999943,0.04114285714285737
2001-05-22 00:00:00,2001-05-22 00:00:00,2001-05-22 13:00:00,0.8766,0.8677,803.4561465797175,0.00850000000000002,-94524.25253879007,17345.200340867978,82859.95977550338,0.10259999999999946,0.04857142857142849
2001-05-25 05:00:00,2001-05-25 05:00:00,2001-05-31 09:00:00,0.8575,0.849,802.8349872058955,0.008100000000000064,-99115.43051924558,18148.035328073875,84991.4816702531,0.11069999999999952,0.04628571428571471
2001-06-01 12:00:00,2001-06-01 12:00:00,2001-06-04 06:00:00,0.8472,0.8514,-477.03407148080856,-0.004600000000000093,-103703.05901756498,17671.001256593067,87857.23159968105,0.10609999999999943,-0.0262857142857148
2001-06-05 07:00:00,2001-06-05 07:00:00,2001-06-05 20:00:00,0.8446,0.8522,727.0354802712516,0.00719999999999994,100977.15003767467,18398.036736864316,85285.30092182003,0.11329999999999937,0.041142857142856704
2001-06-07 11:00:00,2001-06-07 11:00:00,2001-06-11 08:00:00,0.8481,0.8519,-441.5528816847463,-0.004200000000000026,-105131.63849636752,17956.48385517957,89162.1426087693,0.10909999999999935,-0.024000000000000243
2001-06-11 23:00:00,2001-06-11 23:00:00,2001-06-12 21:00:00,0.8441,0.8521,779.8244417106563,0.007600000000000007,102608.47917245468,18736.308296890227,86611.81726946899,0.11669999999999936,0.043428571428571594
2001-06-15 11:00:00,2001-06-15 11:00:00,2001-06-18 12:00:00,0.8654,0.8583,717.3329462237967,0.006699999999999995,-107064.61883937272,19453.641243114023,92653.72114359315,0.12339999999999936,0.038285714285714256
2001-06-18 20:00:00,2001-06-18 20:00:00,2001-06-19 09:00:00,0.8606,0.857,-444.65465698546865,-0.004000000000000048,111163.66424636584,19008.986586128554,95667.44945042244,0.11939999999999931,-0.02285714285714313
2001-06-20 23:00:00,2001-06-20 23:00:00,2001-06-25 04:00:00,0.8552,0.8591,-467.0779561163032,-0.004300000000000015,-108622.78049216316,18541.90863001225,92894.20187689793,0.1150999999999993,-0.02457142857142869
2001-06-25 14:00:00,2001-06-25 14:00:00,2001-06-26 08:00:00,0.8593,0.8636,-497.98268892033764,-0.004700000000000082,-105953.76360007,18043.925941091915,91046.06906154014,0.11039999999999922,-0.026857142857143246
2001-06-27 04:00:00,2001-06-27 04:00:00,2001-06-28 12:00:00,0.8623,0.8524,979.5274082306947,0.00949999999999991,-103108.14823481096,19023.453349322608,88910.15622287749,0.11989999999999913,0.054285714285713604
2001-07-03 02:00:00,2001-07-03 02:00:00,2001-07-05 16:00:00,0.8462,0.8372,934.866850309557,0.008599999999999898,-108705.4477104149,19958.320199632166,91986.54985255309,0.12849999999999903,0.04914285714285649
2001-07-10 07:00:00,2001-07-10 07:00:00,2001-07-10 10:00:00,0.8513,0.8551,-478.9996847911749,-0.004200000000000026,-114047.54399789809,19479.32051484099,97088.67420541063,0.12429999999999901,-0.024000000000000132
2001-07-10 14:00:00,2001-07-10 14:00:00,2001-07-11 09:00:00,0.8537,0.8603,-779.1728205936329,-0.006999999999999939,-111310.40294194852,18700.147694247356,95025.69099154144,0.11729999999999907,-0.0399999999999997
2001-07-11 13:00:00,2001-07-11 13:00:00,2001-07-12 08:00:00,0.861,0.8537,737.3201090874643,0.006899999999999973,-106857.9868242706,19437.46780333482,92004.72665569698,0.12419999999999905,0.03942857142857137
2001-07-12 09:00:00,2001-07-12 09:00:00,2001-07-17 08:00:00,0.8544,0.8494,-599.7847207886178,-0.005400000000000005,111071.24459048468,18837.683082546202,94899.27137811012,0.11879999999999905,-0.030857142857142916
2001-07-18 11:00:00,2001-07-18 11:00:00,2001-07-18 16:00:00,0.8583,0.8715,1377.8419626091047,0.012800000000000101,107643.90332883545,20215.525045155307,92390.76222713946,0.13159999999999913,0.07314285714285784
2001-07-20 10:00:00,2001-07-20 10:00:00,2001-07-23 01:00:00,0.8739,0.8701,-485.1726010837304,-0.004200000000000026,115517.28597231605,19730.352444071577,100950.556211207,0.1273999999999991,-0.024000000000000132
2001-07-23 15:00:00,2001-07-23 15:00:00,2001-07-24 16:00:00,0.8671,0.8742,755.3906364301685,0.006699999999999995,112744.87110898044,20485.743080501747,97761.07773859694,0.13409999999999908,0.038285714285714256
2001-07-25 10:00:00,2001-07-25 10:00:00,2001-07-26 08:00:00,0.8742,0.8816,819.4297232200782,0.007000000000000073,117061.38903143854,21305.172803721824,102335.06629128357,0.14109999999999914,0.04000000000000026
2001-07-26 11:00:00,2001-07-26 11:00:00,2001-07-27 16:00:00,0.8786,0.8727,-766.9862209339877,-0.0063000000000000165,121743.84459269614,20538.186582787836,106964.14185914284,0.13479999999999911,-0.03600000000000014
2001-07-27 18:00:00,2001-07-27 18:00:00,2001-08-01 13:00:00,0.8749,0.8824,833.2635699302435,0.007099999999999951,117361.06618735906,21371.45015271808,102679.19680732045,0.14189999999999905,0.04057142857142826
2001-08-02 02:00:00,2001-08-02 02:00:00,2001-08-07 08:00:00,0.8818,0.8759,-769.3722054978529,-0.0063000000000000165,122122.57230124617,20602.077947220227,107687.68425523887,0.13559999999999903,-0.03600000000000014
2001-08-07 17:00:00,2001-08-07 17:00:00,2001-08-09 10:00:00,0.8773,0.8856,930.0366616173803,0.007900000000000086,117726.1596984013,21532.114608837608,103281.15990340746,0.1434999999999991,0.045142857142857595
2001-08-13 03:00:00,2001-08-13 03:00:00,2001-08-13 10:00:00,0.8924,0.8963,-529.0748161028688,-0.004300000000000015,-123040.65490764347,21003.03979273474,109801.48043958104,0.13919999999999907,-0.024571428571428577
2001-08-13 19:00:00,2001-08-13 19:00:00,2001-08-14 17:00:00,0.8972,0.9024,-672.0972733675095,-0.005599999999999983,-120017.37024419851,20330.942519367232,107679.5845830949,0.13359999999999908,-0.031999999999999806
2001-08-17 16:00:00,2001-08-17 16:00:00,2001-08-22 10:00:00,0.9162,0.9229,-824.8553822143323,-0.0071000000000000394,-116176.81439638419,19506.0871371529,106441.19734996719,0.12649999999999903,-0.040571428571428814
2001-08-24 00:00:00,2001-08-24 00:00:00,2001-08-24 12:00:00,0.9144,0.9109,-434.7070847708303,-0.0038999999999999478,111463.35506944516,19071.38005238207,101922.09187550064,0.12259999999999908,-0.02228571428571402
2001-08-24 18:00:00,2001-08-24 18:00:00,2001-08-28 07:00:00,0.9111,0.9066,-533.9986414667044,-0.00490000000000006,108979.31458504038,18537.381410915365,99291.0535184303,0.11769999999999903,-0.028000000000000358
2001-08-29 23:00:00,2001-08-29 23:00:00,2001-08-30 17:00:00,0.9081,0.9151,-783.8664139472789,-0.007400000000000006,-105927.89377665923,17753.514996968086,96193.12033858425,0.11029999999999902,-0.04228571428571426
2001-08-30 23:00:00,2001-08-30 23:00:00,2001-08-31 16:00:00,0.9161,0.9079,791.2995255791475,0.007799999999999985,-101448.65712553193,18544.814522547233,92937.11479269981,0.11809999999999901,0.044571428571428484
2001-09-04 00:00:00,2001-09-04 00:00:00,2001-09-04 09:00:00,0.9068,0.8991,773.5836915119745,0.00730000000000004,-105970.3687002699,19318.39821405921,96093.93033740474,0.12539999999999904,0.04171428571428604
2001-09-06 09:00:00,2001-09-06 09:00:00,2001-09-06 11:00:00,0.8835,0.8871,-441.56338774993003,-0.004000000000000048,-110390.84693748118,18876.834826309278,97530.31326926462,0.121399999999999,-0.022857142857143242
2001-09-06 14:00:00,2001-09-06 14:00:00,2001-09-06 16:00:00,0.8859,0.8909,-582.4851889261153,-0.005400000000000005,-107867.62757891015,18294.349637383162,95559.93127215651,0.11599999999999899,-0.030857142857142916
2001-09-07 18:00:00,2001-09-07 18:00:00,2001-09-11 07:00:00,0.9046,0.8976,689.9583291813085,0.006600000000000006,-104539.14078504665,18984.30796656447,94566.1067541532,0.122599999999999,0.03771428571428559
2001-09-11 22:00:00,2001-09-11 22:00:00,2001-09-12 09:00:00,0.9145,0.9067,802.7650225861578,0.007400000000000029,-108481.75980893982,19787.072989150627,99206.56934527546,0.12999999999999903,0.04228571428571448
2001-09-12 10:00:00,2001-09-12 10:00:00,2001-09-13 16:00:00,0.9042,0.9103,-734.9484253113084,-0.0064999999999999945,-113068.98850943215,19052.12456383932,102236.97941022855,0.12349999999999904,-0.03714285714285703
2001-09-14 00:00:00,2001-09-14 00:00:00,2001-09-14 13:00:00,0.9117,0.9198,838.2934808089296,0.007699999999999996,108869.28322193897,19890.41804464825,99256.12551344176,0.13119999999999904,0.04400000000000004
2001-09-14 17:00:00,2001-09-14 17:00:00,2001-09-17 03:00:00,0.9208,0.9246,-477.37003307156095,-0.004200000000000026,-113659.53168370429,19413.048011576688,104657.6967743549,0.126999999999999,-0.024000000000000243
2001-09-18 00:00:00,2001-09-18 00:00:00,2001-09-18 20:00:00,0.923,0.9266,-443.72681169317445,-0.003999999999999937,-110931.70292329536,18969.321199883514,102389.96179820162,0.12299999999999907,-0.022857142857142465
2001-09-19 10:00:00,2001-09-19 10:00:00,2001-09-21 04:00:00,0.9256,0.9211,-531.1409935967329,-0.004899999999999949,108396.12114219152,18438.180206286783,100331.44972921247,0.11809999999999912,-0.02799999999999958
2001-09-21 09:00:00,2001-09-21 09:00:00,2001-09-21 16:00:00,0.9196,0.9154,-484.6607368509649,-0.004599999999999982,105361.02975021017,17953.519469435818,96890.00295829328,0.11349999999999914,-0.026285714285714135
2001-09-24 17:00:00,2001-09-24 17:00:00,2001-09-24 20:00:00,0.9125,0.9161,-410.36615930139504,-0.004000000000000048,-102591.53982534753,17543.15331013442,93614.78009062962,0.1094999999999991,-0.022857142857143242
2001-09-26 10:00:00,2001-09-26 10:00:00,2001-09-27 07:00:00,0.9219,0.9184,-390.9617023401444,-0.003900000000000059,100246.59034362527,17152.191607794277,92417.33163778814,0.10559999999999904,-0.022285714285714575
2001-09-27 13:00:00,2001-09-27 13:00:00,2001-09-28 03:00:00,0.9207,0.9135,666.4851596171475,0.006799999999999984,-98012.52347311015,17818.676767411423,90240.13036169251,0.11239999999999903,0.0388571428571427
2001-09-28 14:00:00,2001-09-28 14:00:00,2001-09-28 16:00:00,0.9133,0.9096,-417.4661414079285,-0.004100000000000037,101821.01009949384,17401.210626003496,92993.12852386772,0.108299999999999,-0.023428571428571576
2001-10-02 17:00:00,2001-10-02 17:00:00,2001-10-03 09:00:00,0.9148,0.9221,686.1048761110034,0.006900000000000084,99435.48929144855,18087.3155021145,90963.58560381713,0.11519999999999908,0.03942857142857181
2001-10-03 17:00:00,2001-10-03 17:00:00,2001-10-03 20:00:00,0.9179,0.9125,-599.4653137843737,-0.005800000000000072,103356.08858351143,17487.850188330125,94870.55371080515,0.10939999999999901,-0.033142857142857585
2001-10-04 10:00:00,2001-10-04 10:00:00,2001-10-05 04:00:00,0.9154,0.9189,-389.7292327685058,-0.003900000000000059,-99930.57250474357,17098.12095556162,91476.44607084227,0.10549999999999896,-0.022285714285714686
2001-10-05 08:00:00,2001-10-05 08:00:00,2001-10-08 09:00:00,0.9194,0.9235,-439.6659674287266,-0.004499999999999993,-97703.54831749496,16658.454988132893,89828.64232310487,0.10099999999999897,-0.02571428571428558
2001-10-08 16:00:00,2001-10-08 16:00:00,2001-10-10 11:00:00,0.9189,0.9118,637.7808481170874,0.006699999999999995,-95191.17136075938,17296.23583624998,87471.16736340181,0.10769999999999896,0.038285714285714256
2001-10-10 17:00:00,2001-10-10 17:00:00,2001-10-11 11:00:00,0.9115,0.9074,-444.76035007499877,-0.004499999999999993,98835.63334999989,16851.475486174983,90088.6797985249,0.10319999999999897,-0.02571428571428558
2001-10-15 06:00:00,2001-10-15 06:00:00,2001-10-16 08:00:00,0.9128,0.9052,693.3178485740506,0.00719999999999994,-96294.1456352856,17544.793334749033,87897.2961358887,0.11039999999999892,0.041142857142856704
2001-10-16 21:00:00,2001-10-16 21:00:00,2001-10-19 10:00:00,0.9082,0.8996,822.0988876853886,0.008200000000000053,-100255.96191285162,18366.89222243442,91052.46460925184,0.11859999999999897,0.04685714285714315
2001-10-19 15:00:00,2001-10-19 15:00:00,2001-10-22 14:00:00,0.899,0.8954,-419.8146793699346,-0.004000000000000048,104953.6698424824,17947.077543064486,94353.34918839167,0.11459999999999892,-0.02285714285714313
2001-10-24 01:00:00,2001-10-24 01:00:00,2001-10-29 09:00:00,0.8906,0.8982,738.394047486087,0.007200000000000051,102554.72881751135,18685.471590550573,91335.2414848756,0.12179999999999898,0.04114285714285737
2001-11-06 01:00:00,2001-11-06 01:00:00,2001-11-07 07:00:00,0.897,0.9007,-437.77390583574834,-0.004099999999999926,-106774.1233745747,18247.697684714825,95776.38866699352,0.11769999999999906,-0.02342857142857091
2001-11-07 15:00:00,2001-11-07 15:00:00,2001-11-08 16:00:00,0.9004,0.8923,802.8986981274519,0.007699999999999996,-104272.55819837043,19050.596382842275,93887.01140181274,0.12539999999999904,0.04399999999999982
2001-11-12 03:00:00,2001-11-12 03:00:00,2001-11-13 08:00:00,0.8936,0.8881,-642.2772494786769,-0.0058999999999999496,108860.55075909871,18408.3191333636,97277.7881583306,0.11949999999999909,-0.033714285714285475
2001-11-13 19:00:00,2001-11-13 19:00:00,2001-11-14 14:00:00,0.882,0.8783,-431.28061969595103,-0.004100000000000037,105190.39504779199,17977.03851366765,92777.92843215253,0.11539999999999906,-0.023428571428571576
2001-11-16 01:00:00,2001-11-16 01:00:00,2001-11-16 10:00:00,0.881,0.8846,-410.9037374552654,-0.004000000000000048,-102725.93436381512,17566.134776212384,90501.54817452111,0.11139999999999901,-0.02285714285714313
2001-11-16 13:00:00,2001-11-16 13:00:00,2001-11-19 09:00:00,0.884,0.8799,-451.7006085311749,-0.004499999999999993,100377.91300692792,17114.43416768121,88734.07509812429,0.10689999999999902,-0.02571428571428558
2001-11-19 17:00:00,2001-11-19 17:00:00,2001-11-28 07:00:00,0.8781,0.8858,713.9163967089916,0.00730000000000004,97796.76667246406,17828.350564390203,85875.34081509069,0.11419999999999907,0.04171428571428604
2001-11-30 00:00:00,2001-11-30 00:00:00,2001-11-30 14:00:00,0.8864,0.8912,-529.7567024847401,-0.005200000000000027,-101876.28893937258,17298.59386190546,90303.14251585984,0.10899999999999904,-0.029714285714285915
2001-12-03 16:00:00,2001-12-03 16:00:00,2001-12-06 18:00:00,0.8899,0.8938,-425.0511634639642,-0.004300000000000015,-98849.10778231692,16873.5426984415,87965.82101548383,0.10469999999999903,-0.024571428571428577
2001-12-07 17:00:00,2001-12-07 17:00:00,2001-12-12 03:00:00,0.8904,0.8945,-433.8910979599236,-0.004499999999999993,-96420.24399109429,16439.651600481575,85852.58524967036,0.10019999999999904,-0.02571428571428569
2001-12-12 17:00:00,2001-12-12 17:00:00,2001-12-12 19:00:00,0.8943,0.8983,-413.3398116692514,-0.004400000000000004,-93940.86628846615,16026.311788812323,84011.31672177528,0.09579999999999904,-0.025142857142857133
2001-12-19 02:00:00,2001-12-19 02:00:00,2001-12-21 12:00:00,0.9012,0.8941,613.5787942002428,0.006699999999999995,-91578.92450749899,16639.890583012566,82530.92676615808,0.10249999999999904,0.038285714285714256
2001-12-24 19:00:00,2001-12-24 19:00:00,2001-12-27 15:00:00,0.8767,0.8848,732.1551856525525,0.007699999999999996,95085.0890457861,17372.045768665117,83361.09756644067,0.11019999999999903,0.04399999999999982
2001-12-28 03:00:00,2001-12-28 03:00:00,2001-12-28 14:00:00,0.8834,0.8798,-397.0753318551964,-0.003999999999999937,99268.83296380067,16974.97043680992,87694.08704022151,0.1061999999999991,-0.022857142857142576
2002-01-03 16:00:00,2002-01-03 16:00:00,2002-01-04 11:00:00,0.9004,0.8955,-514.0991046576734,-0.005300000000000016,96999.83106748525,16460.871332152245,87338.64789316372,0.10089999999999909,-0.03028571428571447
2002-01-07 11:00:00,2002-01-07 11:00:00,2002-01-07 12:00:00,0.8932,0.8889,-442.09197292065755,-0.004699999999999971,94062.12189801283,16018.779359231587,84016.28727930506,0.09619999999999912,-0.02685714285714269
2002-01-07 22:00:00,2002-01-07 22:00:00,2002-01-08 09:00:00,0.8932,0.8885,-466.8329984690383,-0.005100000000000038,91535.88205275193,15551.946360762548,81759.84984951802,0.09109999999999908,-0.02914285714285736
2002-01-08 11:00:00,2002-01-08 11:00:00,2002-01-15 20:00:00,0.8901,0.8843,-550.9832424955899,-0.0062000000000000275,88868.26491864314,15000.963118266958,79101.64260408426,0.08489999999999906,-0.03542857142857159
2002-01-17 03:00:00,2002-01-17 03:00:00,2002-01-23 19:00:00,0.8832,0.8776,-514.3187354834332,-0.0059999999999999385,85719.78924723975,14486.644382783525,75707.71786316215,0.07889999999999912,-0.03428571428571392
2002-01-29 01:00:00,2002-01-29 01:00:00,2002-01-29 18:00:00,0.8608,0.8644,-331.12330017790384,-0.003999999999999937,-82780.82504447727,14155.52108260562,71257.73419828604,0.07489999999999919,-0.022857142857142465
2002-01-30 08:00:00,2002-01-30 08:00:00,2002-01-30 14:00:00,0.8646,0.8604,-372.0879827427749,-0.004599999999999982,80888.69190060356,13783.433099862847,69936.36301726184,0.07029999999999921,-0.026285714285714135
